longitude,latitude,track_id,class_name,confidence,reliability,accuracy_meters,detection_count,first_frame,last_frame,duration_frames,estimated_distance_m
-58.674966665332576,-34.66265084063309,0,Led-150,0.8,0.983,1.0,12,0,100,100,25.0
-58.674964371144604,-34.66261974113275,2,Led-150,0.8,0.982,1.0,8,0,100,100,25.0
-58.674952293746514,-34.66265780750597,3,Led-240,0.8,0.993,1.0,2,0,100,100,25.0
-58.67496136735958,-34.66265703418498,4,Led-150,0.8,0.998,1.0,3,0,100,100,25.0
-58.674956466425954,-34.66256896391177,5,Led-240,0.8,0.956,1.0,4,0,100,100,25.0
-58.6750424919381,-34.66259095267329,6,Led-150,0.8,0.971,1.0,13,0,100,100,25.0
-58.674894736476915,-34.66265222680738,28,Led-150,0.8,0.976,1.0,0,0,100,100,25.0
-58.67494119782377,-34.662678050869005,29,Led-240,0.8,0.998,1.0,0,0,100,100,25.0
-58.67494125289751,-34.662677811744715,40,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.674921533816345,-34.662644879036044,56,Led-150,0.8,0.986,1.0,0,0,100,100,25.0
-58.6749413873378,-34.66267730972369,64,Led-150,0.8,0.997,1.0,1,0,100,100,25.0
-58.674987955616146,-34.6626118414526,76,Led-150,0.8,0.986,1.0,0,0,100,100,25.0
-58.67489445365011,-34.66265195965566,79,Led-240,0.8,0.991,1.0,0,0,100,100,25.0
-58.67495208165834,-34.66265833257828,93,Led-240,0.8,0.996,1.0,0,0,100,100,25.0
-58.674985712415705,-34.66264759031195,111,Led-240,0.8,0.995,1.0,0,0,100,100,25.0
-58.674987344176714,-34.66261287229306,128,Led-150,0.8,0.985,1.0,1,0,100,100,25.0
-58.674986986458634,-34.66264627770657,140,Led-150,0.8,0.985,1.0,1,0,100,100,25.0
-58.67495221362017,-34.6626580003965,146,Led-150,0.8,0.995,1.0,1,0,100,100,25.0
-58.67494141624762,-34.66267703336881,157,Led-240,0.8,0.995,1.0,2,0,100,100,25.0
-58.674921376130264,-34.66264436864659,170,Led-150,0.8,0.995,1.0,1,0,100,100,25.0
-58.67498658891633,-34.662614146760816,173,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.674952120488676,-34.662658238124955,180,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.6749867064306,-34.66264656675698,197,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.67495228831279,-34.66265778399178,206,Led-150,0.8,0.993,1.0,1,0,100,100,25.0
-58.67498811788007,-34.66264511432252,217,Led-240,0.8,0.988,1.0,1,0,100,100,25.0
-58.674867741385334,-34.66258689798538,225,Led-240,0.8,0.977,1.0,0,0,100,100,25.0
-58.67492148419347,-34.66264488229858,226,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67496138471016,-34.662657000402916,231,Led-240,0.8,0.999,1.0,0,0,100,100,25.0
-58.674952146762486,-34.66265815746392,242,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67496377824374,-34.66265607850004,253,Led-240,0.8,0.979,1.0,5,0,100,100,25.0
-58.674990254436246,-34.66264480304566,265,Led-240,0.8,0.963,1.0,5,0,100,100,25.0
-58.67495627885918,-34.66256969826178,288,Led-150,0.8,0.984,1.0,1,0,100,100,25.0
-58.67494128595952,-34.66267762733318,289,Led-240,0.8,0.999,1.0,0,0,100,100,25.0
-58.6749870192732,-34.66261342090925,297,Led-240,0.8,0.996,1.0,1,0,100,100,25.0
-58.67492232903199,-34.66264805818555,311,Led-240,0.8,0.996,1.0,1,0,100,100,25.0
-58.67495739467575,-34.66256766084829,350,Led-150,0.8,0.956,1.0,1,0,100,100,25.0
-58.67485153067941,-34.66256119319298,355,Led-240,0.8,0.936,1.0,0,0,100,100,25.0
-58.67492228918323,-34.662647953896496,364,Led-150,0.8,0.993,1.0,0,0,100,100,25.0
-58.6749412713131,-34.6626776449864,379,Led-240,0.8,0.999,1.0,0,0,100,100,25.0
-58.674954349572005,-34.66265267418459,381,Led-240,0.8,0.996,1.0,1,0,100,100,25.0
-58.67492402905275,-34.662647034427735,387,Led-240,0.8,0.986,1.0,2,0,100,100,25.0
-58.67494291113544,-34.66267710723281,398,Led-150,0.8,0.986,1.0,1,0,100,100,25.0
-58.67495459952916,-34.66265194044718,415,Led-240,0.8,0.974,1.0,0,0,100,100,25.0
-58.67495404957788,-34.662658043137306,420,Led-150,0.8,0.987,1.0,0,0,100,100,25.0
-58.67495477405051,-34.66265855790115,432,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.674958900954465,-34.66257069601923,454,Led-150,0.8,0.968,1.0,1,0,100,100,25.0
-58.67495603101597,-34.66264997184473,460,Led-150,0.8,0.991,1.0,0,0,100,100,25.0
-58.67499055091471,-34.662612147372755,474,Led-150,0.8,0.993,1.0,1,0,100,100,25.0
-58.67491221901293,-34.66266851665868,486,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.6749443015248,-34.66267673057269,504,Led-150,0.8,0.992,1.0,0,0,100,100,25.0
-58.67496120346537,-34.662612077091595,518,Led-150,0.8,0.994,1.0,0,0,100,100,25.0
-58.67492496345775,-34.66264754716274,526,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.674992027351095,-34.66260966935877,539,Led-240,0.8,0.97,1.0,1,0,100,100,25.0
-58.67495586320476,-34.66265581836231,579,Led-240,0.8,0.996,1.0,0,0,100,100,25.0
-58.67498758608857,-34.66261427458221,586,Led-150,0.8,0.985,1.0,0,0,100,100,25.0
-58.67494267366157,-34.66266782800904,628,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67494591151877,-34.662670676375136,629,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.674963293253114,-34.662604295025204,630,Led-150,0.8,0.981,1.0,1,0,100,100,25.0
-58.674875040344865,-34.66263301571872,632,Led-150,0.8,0.976,1.0,0,0,100,100,25.0
-58.67491723454558,-34.66262296670128,639,Led-240,0.8,0.991,1.0,0,0,100,100,25.0
-58.67496525689586,-34.66262356649428,648,Led-150,0.8,0.98,1.0,2,0,100,100,25.0
-58.674945652263936,-34.66267159335849,662,Led-150,0.8,0.991,1.0,0,0,100,100,25.0
-58.67499602661585,-34.66263984140439,724,Led-150,0.8,0.98,1.0,1,0,100,100,25.0
-58.67494633567376,-34.66266900167463,734,Led-150,0.8,0.991,1.0,1,0,100,100,25.0
-58.67496562549528,-34.66265469433806,755,Led-240,0.8,0.998,1.0,1,0,100,100,25.0
-58.674943139061185,-34.66268135450244,756,Led-150,0.8,0.996,1.0,1,0,100,100,25.0
-58.674963579373845,-34.66260344868329,762,Led-150,0.8,0.991,1.0,0,0,100,100,25.0
-58.674917897864226,-34.66262548606699,768,Led-150,0.8,0.983,1.0,1,0,100,100,25.0
-58.67495380349091,-34.66266116109945,795,Led-240,0.8,0.99,1.0,0,0,100,100,25.0
-58.67494718325456,-34.66268998245364,799,Led-240,0.8,0.999,1.0,0,0,100,100,25.0
-58.674993733793826,-34.662642206293995,802,Led-150,0.8,0.983,1.0,1,0,100,100,25.0
-58.67496550416944,-34.66265488087957,810,Led-150,0.8,0.991,1.0,2,0,100,100,25.0
-58.67494596410029,-34.66267041004321,812,Led-150,0.8,0.987,1.0,1,0,100,100,25.0
-58.674946001177496,-34.662670234484054,877,Led-240,0.8,0.991,1.0,0,0,100,100,25.0
-58.674887656258875,-34.66264595378091,926,Led-150,0.8,0.997,1.0,0,0,100,100,25.0
-58.67496489240416,-34.66262462014649,952,Led-150,0.8,0.983,1.0,0,0,100,100,25.0
-58.674963086789866,-34.66260523128848,961,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.674968019008475,-34.662650751207735,999,Led-240,0.8,0.995,1.0,4,0,100,100,25.0
-58.67496473063883,-34.66265630141091,1002,Led-150,0.8,0.994,1.0,1,0,100,100,25.0
-58.67499538860431,-34.66264048152605,1018,Led-150,0.8,0.989,1.0,0,0,100,100,25.0
-58.67504399835887,-34.6625906393004,1057,Led-240,0.8,0.983,1.0,1,0,100,100,25.0
-58.674954744694695,-34.66265887185545,1064,Led-150,0.8,0.991,1.0,1,0,100,100,25.0
-58.674964846461954,-34.66265607206802,1077,Led-240,0.8,0.994,1.0,3,0,100,100,25.0
-58.674944661306235,-34.66267557240259,1101,Led-240,0.8,0.995,1.0,0,0,100,100,25.0
-58.67494680631881,-34.66269035933172,1102,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.674992039521086,-34.662606033435715,1108,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.674993500625234,-34.66264243268389,1111,Led-240,0.8,0.997,1.0,0,0,100,100,25.0
-58.67491637624965,-34.6626198162833,1122,Led-150,0.8,0.982,1.0,0,0,100,100,25.0
-58.67495403660747,-34.66266049482032,1131,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.674944620593976,-34.66267542470873,1132,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67499426459175,-34.66264165330905,1137,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.674944754935545,-34.662674970409064,1142,Led-150,0.8,0.994,1.0,0,0,100,100,25.0
-58.6750454858292,-34.66258911203973,1147,Led-240,0.8,0.98,1.0,0,0,100,100,25.0
-58.67499460673278,-34.66264129322731,1160,Led-150,0.8,0.987,1.0,1,0,100,100,25.0
-58.67495416888534,-34.66266020027399,1163,Led-240,0.8,0.996,1.0,0,0,100,100,25.0
-58.674946822017134,-34.66269034180338,1168,Led-150,0.8,0.999,1.0,1,0,100,100,25.0
-58.6749933016456,-34.66264264673138,1196,Led-150,0.8,0.985,1.0,3,0,100,100,25.0
-58.675042162494236,-34.66259291437252,1207,Led-240,0.8,0.975,1.0,5,0,100,100,25.0
-58.67494604651004,-34.66267028676618,1211,Led-240,0.8,0.993,1.0,0,0,100,100,25.0
-58.674942694659045,-34.66266786182541,1220,Led-150,0.8,0.997,1.0,0,0,100,100,25.0
-58.674872416648434,-34.66263032533327,1227,Led-240,0.8,0.975,1.0,0,0,100,100,25.0
-58.67489546348681,-34.66265396006113,1235,Led-240,0.8,0.988,1.0,0,0,100,100,25.0
-58.674965918023716,-34.662654100533786,1265,Led-240,0.8,0.973,1.0,0,0,100,100,25.0
-58.674876113418506,-34.66263411576113,1266,Led-150,0.8,0.978,1.0,0,0,100,100,25.0
-58.67496287295817,-34.66260612339897,1292,Led-150,0.8,0.963,1.0,0,0,100,100,25.0
-58.674983390496486,-34.66262207844516,1296,Led-150,0.8,0.974,1.0,0,0,100,100,25.0
-58.674924854122494,-34.662647129528686,1325,Led-240,0.8,0.996,1.0,0,0,100,100,25.0
-58.674968650599666,-34.662649627122676,1328,Led-150,0.8,0.986,1.0,0,0,100,100,25.0
-58.674872081825896,-34.662629981264516,1330,Led-150,0.8,0.919,1.0,0,0,100,100,25.0
-58.67496692681635,-34.66265241979233,1339,Led-240,0.8,0.994,1.0,1,0,100,100,25.0
-58.67491736390986,-34.6626234609572,1341,Led-240,0.8,0.99,1.0,1,0,100,100,25.0
-58.674968318632004,-34.66265013475549,1351,Led-240,0.8,0.993,1.0,1,0,100,100,25.0
-58.67492421676752,-34.6626445774586,1355,Led-240,0.8,0.993,1.0,1,0,100,100,25.0
-58.674944523761695,-34.66267581034107,1363,Led-240,0.8,0.989,1.0,0,0,100,100,25.0
-58.67495556462332,-34.662656760639905,1367,Led-240,0.8,0.996,1.0,0,0,100,100,25.0
-58.674917100525455,-34.662622528178716,1383,Led-240,0.8,0.986,1.0,0,0,100,100,25.0
-58.67494486314372,-34.66267457587711,1394,Led-150,0.8,0.992,1.0,0,0,100,100,25.0
-58.67498123408522,-34.66262578645668,1407,Led-240,0.8,0.983,1.0,0,0,100,100,25.0
-58.674969093871184,-34.66264886475962,1409,Led-240,0.8,0.993,1.0,1,0,100,100,25.0
-58.67494525336458,-34.662673105444476,1423,Led-240,0.8,0.987,1.0,2,0,100,100,25.0
-58.67496666070321,-34.662652802301196,1428,Led-150,0.8,0.992,1.0,1,0,100,100,25.0
-58.67495637576741,-34.66265496927408,1468,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.67497948624338,-34.662628786864666,1476,Led-150,0.8,0.988,1.0,0,0,100,100,25.0
-58.67496869020998,-34.66264953289542,1478,Led-150,0.8,0.987,1.0,1,0,100,100,25.0
-58.67496588490241,-34.66265409392605,1502,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.67494689642524,-34.66269027384135,1515,Led-240,0.8,0.999,1.0,1,0,100,100,25.0
-58.67496806903294,-34.66265056007453,1525,Led-240,0.8,0.998,1.0,1,0,100,100,25.0
-58.67499293653097,-34.66264302337796,1532,Led-150,0.8,0.982,1.0,1,0,100,100,25.0
-58.67491673713786,-34.662620897414946,1534,Led-150,0.8,0.984,1.0,0,0,100,100,25.0
-58.67494310993378,-34.66268155114739,1552,Led-150,0.8,0.997,1.0,0,0,100,100,25.0
-58.67494633749963,-34.662668956597976,1560,Led-150,0.8,0.993,1.0,0,0,100,100,25.0
-58.674969145337315,-34.662649406916564,1561,Led-240,0.8,0.981,1.0,1,0,100,100,25.0
-58.67491785886766,-34.662625095468776,1572,Led-150,0.8,0.988,1.0,0,0,100,100,25.0
-58.67499031268701,-34.66264730935088,1647,Led-240,0.8,0.981,1.0,1,0,100,100,25.0
-58.67496921403603,-34.66264991531667,1662,Led-150,0.8,0.982,1.0,0,0,100,100,25.0
-58.67496592214924,-34.6626560040937,1679,Led-240,0.8,0.99,1.0,0,0,100,100,25.0
-58.67491768446803,-34.66262634261817,1699,Led-240,0.8,0.982,1.0,0,0,100,100,25.0
-58.67496616946514,-34.66265639215092,1786,Led-150,0.8,0.995,1.0,1,0,100,100,25.0
-58.67504438245808,-34.66259305989457,1866,Led-150,0.8,0.965,1.0,0,0,100,100,25.0
-58.674966616324085,-34.66265565667892,1911,Led-240,0.8,0.977,1.0,0,0,100,100,25.0
-58.675024848876795,-34.662613097033606,1912,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.674965889161854,-34.662656682416355,1917,Led-240,0.8,0.994,1.0,0,0,100,100,25.0
-58.67487839860852,-34.662639237886765,1928,Led-150,0.8,0.989,1.0,0,0,100,100,25.0
-58.675038195749465,-34.66259914868262,1939,Led-240,0.8,0.956,1.0,1,0,100,100,25.0
-58.67496565916919,-34.66260426079775,1962,Led-150,0.8,0.977,1.0,0,0,100,100,25.0
-58.67493122505956,-34.66266263726429,2018,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67496191709732,-34.66265871057459,2084,Led-150,0.8,0.994,1.0,0,0,100,100,25.0
-58.674951338943664,-34.6625871788351,2113,Led-240,0.8,0.988,1.0,0,0,100,100,25.0
-58.67496516482721,-34.66265699910578,2205,Led-240,0.8,0.998,1.0,0,0,100,100,25.0
-58.67494363633515,-34.662672412954834,2244,Led-150,0.8,0.98,1.0,0,0,100,100,25.0
-58.67483432642311,-34.66260251709245,2306,Led-150,0.8,0.938,1.0,0,0,100,100,25.0
-58.67493000569171,-34.66264376894372,2317,Led-240,0.8,0.974,1.0,0,0,100,100,25.0
-58.675027870413544,-34.66260704745494,2357,Led-240,0.8,0.955,1.0,1,0,100,100,25.0
-58.674954629276066,-34.66265653390226,2365,Led-240,0.8,0.978,1.0,1,0,100,100,25.0
-58.67491651222013,-34.66264311259234,2390,Led-150,0.8,0.981,1.0,1,0,100,100,25.0
-58.674895678762134,-34.66262865409982,2397,Led-240,0.8,0.961,1.0,0,0,100,100,25.0
-58.67504271707257,-34.66259183698675,2409,Led-240,0.8,0.959,1.0,0,0,100,100,25.0
-58.67495895165346,-34.6626646238527,2422,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.6748727304132,-34.66264457417075,2529,Led-240,0.8,0.977,1.0,0,0,100,100,25.0
-58.67496126281914,-34.66266451177276,2548,Led-150,0.8,0.987,1.0,0,0,100,100,25.0
-58.67495586284247,-34.662672552745256,2823,Led-240,0.8,0.985,1.0,0,0,100,100,25.0
-58.67495542281139,-34.66267542466689,2991,Led-240,0.8,0.99,1.0,0,0,100,100,25.0
-58.674939203260955,-34.66267266386836,3055,Led-240,0.8,0.989,1.0,0,0,100,100,25.0
-58.674934989185466,-34.662686850796334,3056,Led-150,0.8,0.991,1.0,0,0,100,100,25.0
-58.674938009989255,-34.66267602870613,3149,Led-240,0.8,0.98,1.0,1,0,100,100,25.0
-58.674972598492886,-34.66260499536245,3178,Led-150,0.8,0.985,1.0,0,0,100,100,25.0
-58.67493326933957,-34.6626906125878,3232,Led-150,0.8,0.986,1.0,0,0,100,100,25.0
-58.6749910887982,-34.6626234823389,3244,Led-150,0.8,0.943,1.0,0,0,100,100,25.0
-58.67484366672692,-34.66262734463362,3263,Led-240,0.8,0.965,1.0,0,0,100,100,25.0
-58.6750135515013,-34.6626215330733,3302,Led-150,0.8,0.973,1.0,0,0,100,100,25.0
-58.67493588118949,-34.662640006788,3316,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.67484242571983,-34.66262769536024,3339,Led-240,0.8,0.961,1.0,0,0,100,100,25.0
-58.67487901810474,-34.66263935093677,3361,Led-240,0.8,0.991,1.0,0,0,100,100,25.0
-58.67489331854566,-34.66267989235429,3446,Led-150,0.8,0.988,1.0,0,0,100,100,25.0
-58.67484473511414,-34.66261390613992,3452,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.675002080505024,-34.662633309567624,3461,Led-240,0.8,0.962,1.0,0,0,100,100,25.0
-58.67488103589068,-34.66264803523773,3506,Led-150,0.8,0.968,1.0,0,0,100,100,25.0
-58.674852192991786,-34.662637718272876,3512,Led-150,0.8,0.972,1.0,0,0,100,100,25.0
-58.67496491301571,-34.66262381150586,3522,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.67490364012092,-34.66267897076965,3544,Led-150,0.8,0.998,1.0,0,0,100,100,25.0
-58.6749368289368,-34.662633218128114,3553,Led-240,0.8,0.987,1.0,0,0,100,100,25.0
-58.67484600956425,-34.66261557036678,3565,Led-240,0.8,0.973,1.0,0,0,100,100,25.0
-58.674935948607285,-34.662676683982454,3601,Led-240,0.8,0.997,1.0,1,0,100,100,25.0
-58.67491504169433,-34.66270217027106,3602,Led-150,0.8,0.998,1.0,0,0,100,100,25.0
-58.674936748715844,-34.6626338483919,3668,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.67493557181315,-34.6626784200764,3714,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67501618621253,-34.6626188175043,3723,Led-240,0.8,0.953,1.0,0,0,100,100,25.0
-58.675023131841634,-34.662611687169566,3793,Led-240,0.8,0.892,1.2,0,0,100,100,25.0
-58.674893189627674,-34.66262711286423,5513,Led-240,0.8,0.984,1.0,1,0,100,100,25.0
-58.67492294994561,-34.662651858867164,5752,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.67492696949697,-34.66264813045955,5765,Led-240,0.8,0.982,1.0,0,0,100,100,25.0
-58.67498054855177,-34.662549087925456,6147,Led-240,0.8,0.966,1.0,0,0,100,100,25.0
-58.6749233340063,-34.66258578317165,6167,Led-240,0.8,0.973,1.0,1,0,100,100,25.0
-58.674859395215705,-34.6625713587289,6242,Led-150,0.8,0.986,1.0,1,0,100,100,25.0
-58.67493138604408,-34.66260923971007,6432,Led-150,0.8,0.967,1.0,1,0,100,100,25.0
-58.674916393941885,-34.66262726630314,6479,Led-240,0.8,0.986,1.0,0,0,100,100,25.0
-58.67490892441154,-34.66262427645225,6619,Led-240,0.8,0.976,1.0,1,0,100,100,25.0
-58.67488957353656,-34.6625938802856,6628,Led-150,0.8,0.956,1.0,2,0,100,100,25.0
-58.6749111158488,-34.6626256015282,6661,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.67491310909973,-34.66262268165966,6679,Led-240,0.8,0.986,1.0,0,0,100,100,25.0
-58.674911113532985,-34.66262282262431,6775,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.6749121889717,-34.66262036093843,6864,Led-150,0.8,0.982,1.0,0,0,100,100,25.0
-58.67490684025904,-34.66262045683807,6885,Led-240,0.8,0.981,1.0,0,0,100,100,25.0
-58.674907751862655,-34.66259797846,6946,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.674908674781655,-34.66261813330079,6983,Led-240,0.8,0.988,1.0,1,0,100,100,25.0
-58.674910316717664,-34.66261654589425,7014,Led-150,0.8,0.988,1.0,1,0,100,100,25.0
-58.67488315090346,-34.662582587532896,7201,Led-240,0.8,0.995,1.0,0,0,100,100,25.0
-58.67490711058632,-34.66259611798215,7254,Led-150,0.8,0.994,1.0,0,0,100,100,25.0
-58.674905888868025,-34.66261218765467,7290,Led-150,0.8,0.984,1.0,0,0,100,100,25.0
-58.67488223594729,-34.66257814288901,7329,Led-240,0.8,0.98,1.0,1,0,100,100,25.0
-58.67487655822436,-34.662570736307686,7737,Led-240,0.8,0.969,1.0,1,0,100,100,25.0
-58.67487966190726,-34.66257598116063,7753,Led-240,0.8,0.997,1.0,0,0,100,100,25.0
-58.67489589349593,-34.662596325896644,8028,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.6748899953736,-34.66259384084613,8057,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.67487240031753,-34.66256282517603,8088,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.67486836167303,-34.66255756905713,8158,Led-150,0.8,0.957,1.0,1,0,100,100,25.0
-58.674860471732586,-34.662548003095004,8565,Led-240,0.8,0.996,1.0,0,0,100,100,25.0
-58.67485141133633,-34.662539233037954,8723,Led-240,0.8,0.949,1.0,1,0,100,100,25.0
-58.67484089188805,-34.66253026633152,9474,Led-150,0.8,0.986,1.0,1,0,100,100,25.0
-58.674827049928254,-34.66252083379314,10056,Led-150,0.8,0.979,1.0,1,0,100,100,25.0
-58.6748168707269,-34.66252293133866,10270,Led-150,0.8,0.983,1.0,0,0,100,100,25.0
-58.67481974395761,-34.66252276973521,10283,Led-240,0.8,0.977,1.0,0,0,100,100,25.0
-58.67481083996997,-34.662518089137755,10510,Led-150,0.8,0.971,1.0,1,0,100,100,25.0
-58.67481018680454,-34.662518895730365,10514,Led-150,0.8,0.974,1.0,1,0,100,100,25.0
-58.67483010052422,-34.662552722056844,10527,Led-240,0.8,0.985,1.0,0,0,100,100,25.0
-58.67480276946907,-34.662515451175615,10773,Led-240,0.8,0.975,1.0,0,0,100,100,25.0
-58.67481165222696,-34.66254480196351,11041,Led-240,0.8,0.972,1.0,0,0,100,100,25.0
-58.67478546898149,-34.662507739168305,11176,Led-150,0.8,0.981,1.0,0,0,100,100,25.0
-58.67476253496399,-34.66252886762067,11443,Led-240,0.8,0.913,1.0,1,0,100,100,25.0
-58.67474804956714,-34.66251542833696,11755,Led-240,0.8,0.987,1.0,0,0,100,100,25.0
-58.67476054104616,-34.66253098915856,11834,Led-150,0.8,0.974,1.0,0,0,100,100,25.0
-58.67474268725659,-34.66252144305641,12054,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.67477656416007,-34.66249930455096,12084,Led-150,0.8,0.966,1.0,0,0,100,100,25.0
-58.67474000500613,-34.66252504181111,12146,Led-150,0.8,0.974,1.0,1,0,100,100,25.0
-58.67472630421647,-34.66252097971357,12432,Led-150,0.8,0.973,1.0,0,0,100,100,25.0
-58.674718052862296,-34.662519629143674,12577,Led-240,0.8,0.976,1.0,0,0,100,100,25.0
-58.674667368601796,-34.66248314226092,13050,Led-150,0.8,0.969,1.0,0,0,100,100,25.0
-58.67466487583456,-34.662499183713784,13062,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.674635041300974,-34.66248399997457,13188,Led-150,0.8,0.921,1.0,1,0,100,100,25.0
-58.67464720334451,-34.662496443870566,13194,Led-150,0.8,0.918,1.0,1,0,100,100,25.0
-58.67465608304214,-34.66243698712803,13240,Led-150,0.8,0.941,1.0,0,0,100,100,25.0
-58.67465406100571,-34.66247253892074,13302,Led-150,0.8,0.985,1.0,1,0,100,100,25.0
-58.67462689678396,-34.66248796210862,13399,Led-240,0.8,0.935,1.0,0,0,100,100,25.0
-58.67460937336631,-34.662484427613904,13673,Led-240,0.8,0.96,1.0,1,0,100,100,25.0
-58.67458773551641,-34.66244521086799,13762,Led-150,0.8,0.967,1.0,0,0,100,100,25.0
-58.674594070073645,-34.66247977007942,13840,Led-150,0.8,0.96,1.0,0,0,100,100,25.0
-58.674595611858344,-34.66246578838174,13940,Led-150,0.8,0.972,1.0,0,0,100,100,25.0
-58.67458860516835,-34.6624812975014,13999,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.67456190405253,-34.6624325076168,14403,Led-240,0.8,0.968,1.0,0,0,100,100,25.0
-58.67455879598857,-34.66247001296497,14478,Led-150,0.8,0.97,1.0,0,0,100,100,25.0
-58.67454268089309,-34.66243368045444,14635,Led-240,0.8,0.97,1.0,0,0,100,100,25.0
-58.674544772871414,-34.66239583979605,14648,Led-150,0.8,0.948,1.0,0,0,100,100,25.0
-58.674479304358385,-34.66244867587797,15531,Led-240,0.8,0.911,1.0,1,0,100,100,25.0
-58.674479078632636,-34.66241681107847,15910,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.67442727374998,-34.66234915426499,16120,Led-150,0.8,0.952,1.0,0,0,100,100,25.0
-58.67444758913498,-34.66244290035144,16129,Led-240,0.8,0.891,1.1,1,0,100,100,25.0
-58.67445971173253,-34.66244668739405,16191,Led-240,0.8,0.972,1.0,0,0,100,100,25.0
-58.67445328756497,-34.66244204826411,16221,Led-240,0.8,0.971,1.0,0,0,100,100,25.0
-58.6744594071036,-34.66240455952013,16249,Led-240,0.8,0.987,1.0,0,0,100,100,25.0
-58.67443931966319,-34.66244010524041,16315,Led-240,0.8,0.936,1.0,1,0,100,100,25.0
-58.67444189752415,-34.66243771716531,16317,Led-240,0.8,0.979,1.0,1,0,100,100,25.0
-58.674424288235834,-34.662432937721434,16393,Led-240,0.8,0.917,1.0,0,0,100,100,25.0
-58.67442328682108,-34.662436179831076,16448,Led-150,0.8,0.927,1.0,1,0,100,100,25.0
-58.67442360742772,-34.66243429013112,16550,Led-150,0.8,0.96,1.0,0,0,100,100,25.0
-58.674402764467345,-34.66243008292232,16728,Led-150,0.8,0.97,1.0,0,0,100,100,25.0
-58.67440264757723,-34.66242983017912,16751,Led-240,0.8,0.97,1.0,0,0,100,100,25.0
-58.67439755582664,-34.66242527038635,16757,Led-240,0.8,0.971,1.0,0,0,100,100,25.0
-58.67439050275775,-34.66242771091419,16847,Led-240,0.8,0.96,1.0,0,0,100,100,25.0
-58.67439366181134,-34.662428223618946,16849,Led-240,0.8,0.968,1.0,0,0,100,100,25.0
-58.67439871532727,-34.66237949869473,16873,Led-240,0.8,0.972,1.0,0,0,100,100,25.0
-58.674382742670204,-34.6624220595253,16917,Led-240,0.8,0.976,1.0,0,0,100,100,25.0
-58.67434677111008,-34.662330218277006,16931,Led-240,0.8,0.978,1.0,0,0,100,100,25.0
-58.67437602524601,-34.66241959614995,16977,Led-240,0.8,0.96,1.0,0,0,100,100,25.0
-58.674379275744286,-34.66238296400574,17039,Led-240,0.8,0.973,1.0,1,0,100,100,25.0
-58.67436831689093,-34.66241837028067,17059,Led-240,0.8,0.968,1.0,1,0,100,100,25.0
-58.674352343246916,-34.6623415288197,17104,Led-150,0.8,0.967,1.0,0,0,100,100,25.0
-58.67434538781514,-34.662414943373726,17363,Led-240,0.8,0.957,1.0,1,0,100,100,25.0
-58.67433998041072,-34.66241040986434,17398,Led-150,0.8,1.0,1.0,1,0,100,100,25.0
-58.6743213317486,-34.66239803335923,17453,Led-240,0.8,0.959,1.0,0,0,100,100,25.0
-58.674336172189484,-34.66241188030428,17456,Led-150,0.8,0.964,1.0,0,0,100,100,25.0
